periodid,periodname,periodcode,perioddescription,orgunitlevel1,orgunitlevel2,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,pills_combined_oral_contraceptive_stock_losses,pills_combined_oral_contraceptive_stock_dispensed,pills_combined_oral_contraceptive_stock_at_hand,pills_combined_oral_contraceptive_stock_requested,pills_combined_oral_contraceptive_stock_received,pills_emergency_pill_stock_losses,pills_emergency_pill_stock_dispensed,pills_emergency_pill_stock_at_hand,pills_emergency_pill_stock_requested,pills_emergency_pill_stock_received,pills_progestin_only_pills_stock_losses,pills_progestin_only_pills_stock_dispensed,pills_progestin_only_pills_stock_at_hand,pills_progestin_only_pills_stock_requested,pills_progestin_only_pills_stock_received,condoms_female_condom_stock_losses,condoms_female_condom_stock_dispensed,condoms_female_condom_stock_at_hand,condoms_female_condom_stock_requested,condoms_female_condom_stock_received,condoms_male_condom_stock_losses,condoms_male_condom_stock_dispensed,condoms_male_condom_stock_at_hand,condoms_male_condom_stock_requested,condoms_male_condom_stock_received,injectables_stock_losses,injectables_stock_dispensed,injectables_stock_at_hand,injectables_stock_requested,injectables_stock_received,implants_stock_losses,implants_stock_dispensed,implants_stock_at_hand,implants_stock_requested,implants_stock_received,iud_stock_losses,iud_stock_dispensed,iud_stock_at_hand,iud_stock_requested,iud_stock_received
201804,18-Apr,201804,,Kenya,Kericho County,ihZsJ8alvtb,Kericho County,KE_County_35,,0,30,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,800,0,0,60,0,120,0,0,40,60,50,0
201904,19-Apr,201904,,Kenya,Garissa County,uyOrcHZBpW0,Garissa County,KE_County_7,,0,20,98,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,725,0,0,0,0,19,0,0,0,0,0,0,0
201904,19-Apr,201904,,Kenya,Mombasa County,wsBsC6gjHvn,Mombasa County,KE_County_1,,0,555,3590,1000,0,0,51,55,1200,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,2325,7950,5000,0,0,0,0,3000,0,0,20,90,500,0
201904,19-Apr,201904,,Kenya,Bungoma County,KGHhQ5GLd4k,Bungoma County,KE_County_39,,0,244,780,0,0,0,0,0,1000,0,0,100,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,3000,0,0,0,30,0,0
201904,19-Apr,201904,,Kenya,Meru County,Y52XNJ50hYb,Meru County,KE_County_12,,0,12,468,500,480,0,0,40,0,0,0,0,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,0,44,70,500,114,0,0,0,10,0
201904,19-Apr,201904,,Kenya,Nairobi County,jkG3zaihdSs,Nairobi County,KE_County_47,,0,947,8393,6000,8400,0,31,0,2000,0,0,577,3923,4300,4500,0,0,0,0,0,0,0,0,0,0,0,1087,13715,4500,14800,0,116,0,1440,0,0,164,139,1000,0
201904,19-Apr,201904,,Kenya,Kiambu County,qKzosKQPl6G,Kiambu County,KE_County_22,,0,20002,12403,100,11977,0,0,0,300,0,0,2154,4180,950,5760,0,0,0,0,0,0,0,0,0,0,0,1126,53,10500,1000,0,579,847,900,0,0,35,213,1000,0
201904,19-Apr,201904,,Kenya,Machakos County,yhCUgGcCcOo,Machakos County,KE_County_16,,0,966,38286,0,0,0,10,99,1000,0,0,1206,1327,2000,0,0,0,0,0,0,0,0,0,0,0,0,3300,14100,9000,0,0,364,322,2644,0,0,50,55,1550,0
201904,19-Apr,201904,,Kenya,Baringo County,vvOK1BxTbet,Baringo County,KE_County_30,,0,0,1470,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,283,117,200,400,0,212,156,0,0,0,10,70,0,0
201904,19-Apr,201904,,Kenya,Trans Nzoia County,mThvosEflAU,Trans Nzoia County,KE_County_26,,0,509,7676,10800,4800,0,50,251,11600,0,0,216,2119,1000,100,0,0,0,0,0,0,0,0,0,0,0,1050,5625,18000,4000,0,30,303,31200,0,0,25,165,500,0
201904,19-Apr,201904,,Kenya,Kajiado County,Hsk1YV8kHkT,Kajiado County,KE_County_34,,0,295,1126,116,0,0,50,21,250,13,0,60,300,700,300,0,0,0,0,0,0,0,0,0,0,0,475,3000,3000,3250,0,324,1071,800,0,0,24,199,0,0
201904,19-Apr,201904,,Kenya,Isiolo County,bzOfj0iwfDH,Isiolo County,KE_County_11,,0,0,1080,0,0,0,0,176,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,50,1950,0,0,0,0,0,40,0,0,0,97,0,0
201904,19-Apr,201904,,Kenya,Busia County,Tvf1zgVZ0K4,Busia County,KE_County_40,,0,907,3102,3420,91,0,30,627,230,0,0,42,622,1545,54,0,0,0,0,0,0,0,0,0,0,14,504,1655,2750,225,0,609,343,1350,0,0,5,237,110,0
201904,19-Apr,201904,,Kenya,Siaya County,u4t9H8XyU9P,Siaya County,KE_County_41,,0,121,2041,0,0,0,2,117,0,0,0,30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,825,525,0,0,0,305,2547,0,0,0,64,166,0,0
201904,19-Apr,201904,,Kenya,Vihiga County,sANMZ3lpqGs,Vihiga County,KE_County_38,,0,261,2479,0,0,0,126,704,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,725,0,0,0,0,0,1000,0,0,20,80,0,0
201904,19-Apr,201904,,Kenya,Nakuru County,ob6SxuRcqU4,Nakuru County,KE_County_32,,0,3764,72876,6000,0,0,397,373,4600,0,0,1203,21139,6594,0,0,0,0,0,0,0,0,0,0,0,0,8350,45809,31275,0,0,20,0,11500,0,0,70,0,8100,0
201904,19-Apr,201904,,Kenya,Migori County,fVra3Pwta0Q,Migori County,KE_County_44,,0,214,1511,0,0,0,14,26,0,0,0,3,114,0,0,0,0,0,0,0,0,0,0,0,0,0,350,1525,600,0,0,415,9128,0,0,0,33,238,0,0
201904,19-Apr,201904,,Kenya,Kilifi County,nrI2khZx3d0,Kilifi County,KE_County_3,,0,415,25458,0,0,0,40,680,0,0,0,375,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,3985,21100,0,0,0,165,0,1000,0,0,104,870,0,0
201904,19-Apr,201904,,Kenya,Embu County,PFu8alU2KWG,Embu County,KE_County_14,,0,4353,18296,0,15999,0,0,0,600,0,0,72,4928,200,5000,0,0,0,0,0,0,0,0,0,0,0,1700,8750,5000,5000,0,0,0,5300,0,0,90,60,1100,0
201904,19-Apr,201904,,Kenya,Kisii County,sPkRcDvhGWA,Kisii County,KE_County_45,,0,436,1735,740,466,0,17,421,220,0,0,60,198,420,0,0,0,0,0,0,0,0,0,0,0,0,540,1050,10000,0,0,200,788,1666,0,0,41,285,531,0
201904,19-Apr,201904,,Kenya,Nandi County,t0J75eHKxz5,Nandi County,KE_County_29,,0,0,0,1044,0,0,0,0,100,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,59,548,0,0,0,0,0,200,0
201904,19-Apr,201904,,Kenya,Laikipia County,xuFdFy6t9AH,Laikipia County,KE_County_31,,0,120,80,0,200,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,24625,0,0,0,0,0,0,0,0,0,50,0,0
201904,19-Apr,201904,,Kenya,Makueni County,BoDytkJQ4Qi,Makueni County,KE_County_17,,0,788,2232,0,4698,0,5,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1125,5000,0,11000,0,512,1374,0,0,0,9,0,101,0
201904,19-Apr,201904,,Kenya,Homa Bay County,nK0A12Q7MvS,Homa Bay County,KE_County_43,,0,0,195,0,0,0,0,140,0,0,0,0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,0,0
201904,19-Apr,201904,,Kenya,Kakamega County,BjC1xL40gHo,Kakamega County,KE_County_37,,0,9602,26133,1062,1440,0,134,3572,0,0,0,229,3736,0,450,0,0,0,0,0,0,0,0,0,0,0,12437,13835,24176,0,0,1434,2721,6404,0,0,128,3278,100,0
201904,19-Apr,201904,,Kenya,Narok County,kqJ83J2D72s,Narok County,KE_County_33,,0,0,0,840,0,0,0,200,200,0,0,0,198,0,198,0,0,0,0,0,0,0,0,0,0,275,0,3725,0,4000,0,40,1400,10000,1440,0,0,0,0,0
202004,20-Apr,202004,,Kenya,Laikipia County,xuFdFy6t9AH,Laikipia County,KE_County_31,,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,350,0,0,0,0,0,0,0,0,0,150,0,0
202004,20-Apr,202004,,Kenya,Embu County,PFu8alU2KWG,Embu County,KE_County_14,,0,777,4653,0,0,0,0,0,0,0,0,45,2196,0,600,0,0,0,0,0,0,0,0,0,0,0,1775,5300,0,3000,0,0,0,0,0,0,0,41,0,0
202004,20-Apr,202004,,Kenya,Machakos County,yhCUgGcCcOo,Machakos County,KE_County_16,,0,1471,3714,0,0,0,0,0,0,0,0,334,1338,0,0,0,0,0,0,0,0,0,0,0,0,0,2800,9200,0,0,0,0,0,0,0,0,6,163,0,0
202004,20-Apr,202004,,Kenya,Kilifi County,nrI2khZx3d0,Kilifi County,KE_County_3,,0,422,2180,0,0,0,28,199,0,0,0,10,174,0,140,0,0,0,0,0,0,0,0,0,0,0,700,1000,1800,1000,0,5,0,0,0,0,0,2183,0,0
202004,20-Apr,202004,,Kenya,Nandi County,t0J75eHKxz5,Nandi County,KE_County_29,,0,129,171,0,300,0,0,0,0,0,0,6,45,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
202004,20-Apr,202004,,Kenya,Isiolo County,bzOfj0iwfDH,Isiolo County,KE_County_11,,0,0,1255,0,0,0,0,111,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,300,300,0,600,0,0,0,0,0,0,0,0,0,0
202004,20-Apr,202004,,Kenya,Kajiado County,Hsk1YV8kHkT,Kajiado County,KE_County_34,,0,1608,14824,0,11040,0,0,0,1100,0,0,805,6868,0,6350,0,0,0,0,0,0,0,0,0,0,0,4515,42175,0,15800,0,0,0,3500,0,0,78,1635,500,0
202004,20-Apr,202004,,Kenya,Trans Nzoia County,mThvosEflAU,Trans Nzoia County,KE_County_26,,0,675,67676,0,0,0,0,150,0,0,0,186,54700,0,0,0,0,0,0,0,0,0,0,0,0,0,17150,142850,0,20000,0,0,0,0,0,0,0,3802,0,0
202004,20-Apr,202004,,Kenya,Kiambu County,qKzosKQPl6G,Kiambu County,KE_County_22,,0,14682,65825,21348,14400,0,20,69,12000,0,8,9103,25377,16729,5400,0,0,0,0,0,0,0,0,0,0,10,6765,12223,24585,2000,0,260,760,10000,0,0,1789,8330,10134,2000
202004,20-Apr,202004,,Kenya,Busia County,Tvf1zgVZ0K4,Busia County,KE_County_40,,0,213,7270,1516,0,252,3,30,723,0,0,96,2622,852,0,0,0,0,0,0,0,0,0,0,0,100,1375,4287,3952,0,0,0,0,5207,0,48,20,418,245,0
202004,20-Apr,202004,,Kenya,Nakuru County,ob6SxuRcqU4,Nakuru County,KE_County_32,,0,3779,74995,19100,0,0,27,50,4400,0,0,2565,10167,7000,0,0,0,0,0,0,0,0,0,0,0,0,6160,38700,27500,0,0,0,0,2300,0,0,144,11177,5400,0
202004,20-Apr,202004,,Kenya,Homa Bay County,nK0A12Q7MvS,Homa Bay County,KE_County_43,,0,7,1045,0,0,0,5,5,0,0,0,6,74,0,0,0,0,0,0,0,0,0,0,0,0,0,700,15664,0,16000,0,0,0,0,0,0,66,662,0,0
202004,20-Apr,202004,,Kenya,Baringo County,vvOK1BxTbet,Baringo County,KE_County_30,,0,336,589,0,10,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,4,1170,424,0,400,0,1,0,0,0,0,0,44,0,0
202004,20-Apr,202004,,Kenya,Mombasa County,wsBsC6gjHvn,Mombasa County,KE_County_1,,0,1002,9445,0,0,0,0,0,0,0,0,330,4926,0,0,0,0,0,0,0,0,0,0,0,0,0,600,14725,0,0,0,0,72,500,0,0,101,477,334,0
202004,20-Apr,202004,,Kenya,Kitui County,j8o6iO4Njsi,Kitui County,KE_County_15,,0,348,472,0,0,0,4896,55064,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,275,1525,0,0,0,0,134,0,0,0,5,103,0,0
202004,20-Apr,202004,,Kenya,Meru County,Y52XNJ50hYb,Meru County,KE_County_12,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,0,0
202004,20-Apr,202004,,Kenya,Makueni County,BoDytkJQ4Qi,Makueni County,KE_County_17,,0,227,24,1158,0,0,0,0,120,0,0,60,132,400,0,0,0,0,0,0,0,0,0,0,0,0,1975,4025,0,0,0,0,48,1100,0,0,0,360,50,0
202004,20-Apr,202004,,Kenya,Kirinyaga County,Ulj33KBau7V,Kirinyaga County,KE_County_20,,0,3720,4800,3960,0,0,95,460,45,0,0,270,4770,0,0,0,0,0,0,0,0,0,0,0,0,0,2800,7075,300,0,0,0,0,0,0,0,35,560,0,0
202004,20-Apr,202004,,Kenya,Samburu County,o36zCRjSd4G,Samburu County,KE_County_25,,83,190,1590,0,0,0,0,0,0,0,15,90,183,0,0,0,0,0,0,0,0,0,0,0,0,0,925,0,0,0,0,0,0,0,0,0,12,8,0,0
202004,20-Apr,202004,,Kenya,Nairobi County,jkG3zaihdSs,Nairobi County,KE_County_47,,0,983,9840,60,0,0,0,16,0,0,0,669,2580,60,0,0,0,0,0,0,0,0,0,0,0,0,13,31,25,0,0,0,0,0,0,0,85,49,0,0
202004,20-Apr,202004,,Kenya,Kakamega County,BjC1xL40gHo,Kakamega County,KE_County_37,,53,5795,40862,960,3000,0,226,856,1000,0,0,930,1546,2100,0,0,0,0,0,0,0,0,0,0,0,475,10475,15350,9600,2600,0,0,0,5660,0,30,423,1436,0,0
202004,20-Apr,202004,,Kenya,Kisii County,sPkRcDvhGWA,Kisii County,KE_County_45,,0,23,350,300,0,0,29,185,0,0,0,15,636,0,0,0,0,0,0,0,0,0,0,0,0,0,2800,1925,2000,0,0,0,0,2000,0,0,15,490,0,0
202004,20-Apr,202004,,Kenya,Narok County,kqJ83J2D72s,Narok County,KE_County_33,,0,554,1231,356,264,0,145,398,897,188,0,131,1398,20,0,0,0,0,0,0,0,0,0,0,0,0,4450,30400,15000,0,0,0,0,12000,0,0,23,863,0,50
202104,21-Apr,202104,,Kenya,Makueni County,BoDytkJQ4Qi,Makueni County,KE_County_17,,0,177,120,7500,0,0,0,1,1,0,0,6,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,1000,0,0,0,0,0,0
202104,21-Apr,202104,,Kenya,Baringo County,vvOK1BxTbet,Baringo County,KE_County_30,,0,162,0,0,0,0,0,0,0,0,0,201,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,0,0,0,0,0,0,0
202104,21-Apr,202104,,Kenya,Samburu County,o36zCRjSd4G,Samburu County,KE_County_25,,0,276,390,600,0,0,0,0,0,0,0,45,126,300,0,0,0,0,0,0,0,0,0,0,0,25,2025,3725,5000,0,0,0,0,500,0,0,0,14,100,0
202104,21-Apr,202104,,Kenya,Kirinyaga County,Ulj33KBau7V,Kirinyaga County,KE_County_20,,0,2400,1920,5280,0,0,40,60,60,0,0,450,390,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,35,85,0
202104,21-Apr,202104,,Kenya,Meru County,Y52XNJ50hYb,Meru County,KE_County_12,,0,1200,0,0,0,0,0,0,200,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,2000,0,0,75,4925,0,0
202104,21-Apr,202104,,Kenya,Nakuru County,ob6SxuRcqU4,Nakuru County,KE_County_32,,0,4797,22579,38200,0,0,3,35,600,0,0,348,1161,18900,0,0,0,0,0,0,0,0,0,0,0,0,25,25,37200,0,0,0,0,7800,0,0,293,14401,3000,0
202104,21-Apr,202104,,Kenya,Tharaka Nithi County,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,0,40,820,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1725,0,0,0,0,0,0,0,0,0,339,0,0
202104,21-Apr,202104,,Kenya,Kajiado County,Hsk1YV8kHkT,Kajiado County,KE_County_34,,0,7644,30237,0,840,0,0,10,200,0,0,1045,4440,1200,0,0,0,0,0,0,0,0,0,0,0,0,2900,9950,7000,0,0,55,0,4220,0,0,352,2519,0,200
202104,21-Apr,202104,,Kenya,Machakos County,yhCUgGcCcOo,Machakos County,KE_County_16,,0,1800,11614,14400,0,0,0,0,200,0,0,432,1698,900,900,0,0,0,0,0,0,0,0,0,0,0,3600,850,24000,2400,0,60,200,7200,0,0,30,110,0,0
202104,21-Apr,202104,,Kenya,Kiambu County,qKzosKQPl6G,Kiambu County,KE_County_22,,0,4116,41857,10080,0,0,0,0,600,0,0,1416,15999,12000,0,0,0,0,0,0,0,0,0,0,0,0,390,600,17000,0,0,180,120,3020,0,0,276,8972,300,0
202104,21-Apr,202104,,Kenya,Kisumu County,tAbBVBbueqD,Kisumu County,KE_County_42,,0,126,1717,0,0,0,0,0,0,0,0,1,927,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1725,0,0,0,0,0,0,0,0,0,0,0,0
202104,21-Apr,202104,,Kenya,Busia County,Tvf1zgVZ0K4,Busia County,KE_County_40,,0,120,6290,1400,0,0,0,2,120,0,0,0,3514,100,0,0,0,0,0,0,0,0,0,0,0,0,450,525,1850,0,0,14,144,1360,0,0,55,140,160,0
202104,21-Apr,202104,,Kenya,Nairobi County,jkG3zaihdSs,Nairobi County,KE_County_47,,0,3238,13418,21,42,0,0,15,0,0,0,1490,950,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,174,3993,0,0
202104,21-Apr,202104,,Kenya,Nandi County,t0J75eHKxz5,Nandi County,KE_County_29,,0,0,0,100,0,0,0,0,100,0,0,0,23,100,0,0,0,0,0,0,0,0,0,0,0,0,840,0,1000,0,0,0,0,1000,0,0,0,630,0,0
202104,21-Apr,202104,,Kenya,Trans Nzoia County,mThvosEflAU,Trans Nzoia County,KE_County_26,,0,1618,19810,0,0,0,0,0,0,0,0,552,1790,0,0,0,0,0,0,0,0,0,0,0,0,0,3425,31115,0,0,0,0,0,0,0,0,70,1236,0,0
202104,21-Apr,202104,,Kenya,Laikipia County,xuFdFy6t9AH,Laikipia County,KE_County_31,,0,0,508,0,99,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,50,0,0
202104,21-Apr,202104,,Kenya,Mombasa County,wsBsC6gjHvn,Mombasa County,KE_County_1,,0,952,8990,0,0,0,0,0,2000,0,0,234,3440,1200,0,0,0,0,0,0,0,0,0,0,0,0,1725,10950,0,0,0,0,0,2000,0,0,139,1777,0,0
202104,21-Apr,202104,,Kenya,Bungoma County,KGHhQ5GLd4k,Bungoma County,KE_County_39,,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202104,21-Apr,202104,,Kenya,Lamu County,NjWSbQTwys4,Lamu County,KE_County_5,,0,0,1536,0,1200,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
202104,21-Apr,202104,,Kenya,Embu County,PFu8alU2KWG,Embu County,KE_County_14,,0,132,3515,0,2400,0,1,2,0,0,0,0,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1268,0,0,0,0,76,0,0
202104,21-Apr,202104,,Kenya,Kilifi County,nrI2khZx3d0,Kilifi County,KE_County_3,,0,1550,12437,0,0,0,0,59,0,0,0,388,377,0,0,0,0,0,0,0,0,0,0,0,0,0,1225,6000,0,0,0,0,0,0,0,0,65,1423,0,0
202104,21-Apr,202104,,Kenya,Elgeyo Marakwet County,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,0,360,22380,0,0,0,60,1248,0,0,0,0,15850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873,0,0
202104,21-Apr,202104,,Kenya,Homa Bay County,nK0A12Q7MvS,Homa Bay County,KE_County_43,,0,99,900,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,500,0,0,0,20,80,0,100
202104,21-Apr,202104,,Kenya,Kakamega County,BjC1xL40gHo,Kakamega County,KE_County_37,,0,3654,17023,4800,0,0,14,0,0,0,0,75,751,500,0,0,0,0,0,0,0,0,0,0,0,0,3925,3834,6000,0,0,520,3000,4000,800,0,128,3581,0,0
202104,21-Apr,202104,,Kenya,Narok County,kqJ83J2D72s,Narok County,KE_County_33,,0,653,4065,0,0,0,22,0,300,0,0,47,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202204,22-Apr,202204,,Kenya,Embu County,PFu8alU2KWG,Embu County,KE_County_14,,0,132,36,1200,0,0,0,0,0,0,0,87,366,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0
202204,22-Apr,202204,,Kenya,Nandi County,t0J75eHKxz5,Nandi County,KE_County_29,,0,180,330,0,0,0,0,0,200,0,0,30,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,159,0,0,0,0,0,0,0
202204,22-Apr,202204,,Kenya,Elgeyo Marakwet County,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,0,75,31800,0,0,0,40,961,0,0,0,0,15780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202204,22-Apr,202204,,Kenya,Siaya County,u4t9H8XyU9P,Siaya County,KE_County_41,,0,258,2001,0,0,0,20,160,0,0,0,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0
202204,22-Apr,202204,,Kenya,Nakuru County,ob6SxuRcqU4,Nakuru County,KE_County_32,,0,1859,2175,10980,0,0,5,14,950,0,0,522,4383,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2850,0,0,0,0,0,0
202204,22-Apr,202204,,Kenya,Kisii County,sPkRcDvhGWA,Kisii County,KE_County_45,,0,65,65,500,0,0,0,0,250,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0
202204,22-Apr,202204,,Kenya,Kisumu County,tAbBVBbueqD,Kisumu County,KE_County_42,,0,234,480,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202204,22-Apr,202204,,Kenya,Kiambu County,qKzosKQPl6G,Kiambu County,KE_County_22,,0,13333,12345,16800,0,0,0,0,50,0,0,3573,31170,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0
202204,22-Apr,202204,,Kenya,Kilifi County,nrI2khZx3d0,Kilifi County,KE_County_3,,0,305,1643,1800,0,0,3,35,100,0,0,59,300,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,0,0,0,16,720,0,0,0,0,0,0
202204,22-Apr,202204,,Kenya,Machakos County,yhCUgGcCcOo,Machakos County,KE_County_16,,0,16909,138199,0,82710,0,0,2,700,0,0,437,1417,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11700,0,0,0,0,0,0
202204,22-Apr,202204,,Kenya,Narok County,kqJ83J2D72s,Narok County,KE_County_33,,0,432,2326,0,0,0,0,40,0,0,0,100,6437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772,891,929,0,0,0,0,0,0
202204,22-Apr,202204,,Kenya,Kakamega County,BjC1xL40gHo,Kakamega County,KE_County_37,,0,3764,11969,0,0,0,45,0,120,0,0,26,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202204,22-Apr,202204,,Kenya,Samburu County,o36zCRjSd4G,Samburu County,KE_County_25,,0,120,783,0,0,0,0,1,0,0,0,30,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,1315,0,0,0,0,0,0,0
202204,22-Apr,202204,,Kenya,Mombasa County,wsBsC6gjHvn,Mombasa County,KE_County_1,,0,1097,3486,0,0,0,0,0,0,0,0,216,3096,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202204,22-Apr,202204,,Kenya,Tharaka Nithi County,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,0,1064,2236,0,480,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
202204,22-Apr,202204,,Kenya,Makueni County,BoDytkJQ4Qi,Makueni County,KE_County_17,,0,737,1404,10500,0,0,0,1,120,0,0,0,0,10300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,0,0,0,0,0,0
202204,22-Apr,202204,,Kenya,Homa Bay County,nK0A12Q7MvS,Homa Bay County,KE_County_43,,0,20,622,0,0,0,0,0,0,0,0,10,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202204,22-Apr,202204,,Kenya,Lamu County,NjWSbQTwys4,Lamu County,KE_County_5,,0,870,30,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202204,22-Apr,202204,,Kenya,Busia County,Tvf1zgVZ0K4,Busia County,KE_County_40,,0,2675,3595,100,7200,0,0,0,500,0,0,40,3688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,160,1200,1000,0,0,0,0,0
202204,22-Apr,202204,,Kenya,Kajiado County,Hsk1YV8kHkT,Kajiado County,KE_County_34,,0,921,6765,2400,0,0,0,0,300,0,0,0,0,4680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2160,0,0,0,0,0,0
202204,22-Apr,202204,,Kenya,Nairobi County,jkG3zaihdSs,Nairobi County,KE_County_47,,0,2870,2925,14400,0,0,0,0,0,0,0,0,0,9050,0,0,0,0,0,0,0,0,0,0,0,0,15,35,0,50,0,0,0,7200,0,2,1,13,0,10
202204,22-Apr,202204,,Kenya,Baringo County,vvOK1BxTbet,Baringo County,KE_County_30,,0,200,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,310,0,0,0,0,0,0,0
202204,22-Apr,202204,,Kenya,Marsabit County,Eey8fT4Im3y,Marsabit County,KE_County_10,,0,1300,3200,1000,0,0,32,88,200,0,0,20,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,190,200,0,0,0,0,0,0
202204,22-Apr,202204,,Kenya,Trans Nzoia County,mThvosEflAU,Trans Nzoia County,KE_County_26,,0,2745,21996,0,999,0,0,0,0,0,0,1660,3277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
