periodid,periodname,periodcode,perioddescription,orgunitlevel1,orgunitlevel2,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,Estimated Number of Pregnant Women,FP Attendance New clients,FP Attendance Re-visits,MOH 711 Adolescent 10-14 yrs Receiving FP Services New clients,MOH 711 Adolescent 10-14 yrs Receiving FP Services Re-visits,MOH 711 Adolescent 15-19 Yrs Receiving FP Services New clients,MOH 711 Adolescent 15-19 Yrs Receiving FP Services Re-visits,MOH 711 Adolescent 20-24 Yrs Receiving FP Services New clients,MOH 711 Adolescent 20-24 Yrs Receiving FP Services Re-visits,MOH 711 Client receiving Male condoms New clients,MOH 711 Client receiving Male condoms Re-visits,MOH 711 Clients Counselled Natural Family Planning New clients,MOH 711 Clients Counselled Natural Family Planning Re-visits,MOH 711 Clients receiving Female Condoms New clients,MOH 711 Clients receiving Female Condoms Re-visits,MOH 711 Emergency contraceptive pill New clients,MOH 711 Emergency contraceptive pill Re-visits,MOH 711 Pills Combined oral contraceptive New clients,MOH 711 Pills Combined oral contraceptive Re-visits,MOH 711 Pills progestin only New clients,MOH 711 Pills progestin only Re-visits,MOH 711 Rev 2020_Adults 25+ receiving FP Services New clients,MOH 711 Rev 2020_Adults 25+ receiving FP Services Re-visits,MOH 711 Rev 2020_Clients given cycle beads New clients,MOH 711 Rev 2020_Clients given cycle beads Re-visits,MOH 711 Rev 2020_Clients receiving post abortion FP New clients,MOH 711 Rev 2020_Clients receiving post abortion FP Re-visits,MOH 711 Rev 2020_FP Injections DMPA- IM New clients,MOH 711 Rev 2020_FP Injections DMPA- IM Re-visits,MOH 711 Rev 2020_FP Injections DMPA- SC New clients,MOH 711 Rev 2020_FP Injections DMPA- SC Re-visits,MOH 711 Rev 2020_IUCD Insertion Hormonal Ist Time Insertion,MOH 711 Rev 2020_IUCD Insertion Hormonal Re-insertion,MOH 711 Rev 2020_IUCD Insertion Non Hormonal Ist Time Insertion,MOH 711 Rev 2020_IUCD Insertion Non Hormonal Re-insertion,MOH 711 Rev 2020_Implants insertion 1 Rod Ist Time Insertion,MOH 711 Rev 2020_Implants insertion 1 Rod Re-insertion,MOH 711 Rev 2020_Implants insertion 2 Rod Ist Time Insertion,MOH 711 Rev 2020_Implants insertion 2 Rod Re-insertion,MOH 711 Rev 2020_Post parturm FP 4weeks to 6weeks New clients,MOH 711 Rev 2020_Post parturm FP 4weeks to 6weeks Re-visits,MOH 711 Rev 2020_Post parturm FP within 48 Hours New clients,MOH 711 Rev 2020_Post parturm FP within 48 Hours Re-visits,MOH 711 Rev 2020_Voluntary Surgical Contraception Vasectomy Ist Time Insertion,MOH 711 Rev 2020_Voluntary Surgical Contraception Vasectomy Re-insertion,MOH 711 Rev 2020_Voluntary surgical contraception BTL Ist Time Insertion,MOH 711 Rev 2020_Voluntary surgical contraception BTL Re-insertion,Population Growth Rate,Total Population,Women of childbearing age (15–49yrs)
201406,June 2014,201406,,Kenya,Uasin Gishu County,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,42206.0,3157.0,5459.0,,,,,,,3809,1010.0,5.0,31.0,,,,,269.0,561.0,86.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,1002374.0,243856.0
201406,June 2014,201406,,Kenya,Vihiga County,sANMZ3lpqGs,Vihiga County,KE_County_38,,23852.0,1392.0,2213.0,,,,,,,120,109.0,,,,,,,106.0,182.0,20.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.53,607691.0,146911.0
201406,June 2014,201406,,Kenya,Baringo County,vvOK1BxTbet,Baringo County,KE_County_30,,26103.46,964.0,1804.0,,,,,,,1333,218.0,,,,,,,144.0,222.0,73.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.93,643864.5,136788.46
201406,June 2014,201406,,Kenya,Muranga County,ahwTMNAJvrL,Muranga County,KE_County_21,,21064.0,3135.0,9230.0,,,,,,,698,399.0,7.0,27.0,,,,,508.0,2017.0,395.0,452.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,926765.0,225111.0
201406,June 2014,201406,,Kenya,Kericho County,ihZsJ8alvtb,Kericho County,KE_County_35,,42452.8,2387.0,5353.0,,,,,,,440,404.0,,3.0,,,,,326.0,640.0,57.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.42,885450.0,212509.2
201406,June 2014,201406,,Kenya,Migori County,fVra3Pwta0Q,Migori County,KE_County_44,,47122.0,4902.0,5006.0,,,,,,,1932,1598.0,63.0,169.0,,,,,245.0,544.0,80.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.98,1065883.0,251602.0
201406,June 2014,201406,,Kenya,Embu County,PFu8alU2KWG,Embu County,KE_County_14,,14795.0,1100.0,5881.0,,,,,,,409,174.0,,,,,,,208.0,1305.0,107.0,348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75,548900.0,146764.0
201406,June 2014,201406,,Kenya,Kirinyaga County,Ulj33KBau7V,Kirinyaga County,KE_County_20,,13103.0,591.0,5864.0,,,,,,,35,137.0,,3.0,,,,,123.0,1489.0,67.0,173.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,572034.0,150445.0
201406,June 2014,201406,,Kenya,Garissa County,uyOrcHZBpW0,Garissa County,KE_County_7,,25626.0,479.0,491.0,,,,,,,78,65.0,4.0,1.0,,,,,81.0,58.0,19.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.73,627308.0,148688.0
201406,June 2014,201406,,Kenya,Mombasa County,wsBsC6gjHvn,Mombasa County,KE_County_1,,42031.0,3664.0,7041.0,,,,,,,395,443.0,9.0,23.0,,,,,346.0,1549.0,208.0,349.0,,,,,,,,,,,,,,,,,,,,,,,,,,,46937.16,1135932.0,256032.0
201406,June 2014,201406,,Kenya,Bomet County,HMNARUV2CW4,Bomet County,KE_County_36,,39762.0,1858.0,4187.0,,,,,,,437,321.0,10.0,,,,,,109.0,213.0,20.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1568.96,834381.7,237820.0
201406,June 2014,201406,,Kenya,West Pokot County,XWALbfAPa6n,West Pokot County,KE_County_24,,21198.0,527.0,715.0,,,,,,,259,660.0,,,,,,,61.0,81.0,8.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,597313.0,144549.0
201406,June 2014,201406,,Kenya,Nandi County,t0J75eHKxz5,Nandi County,KE_County_29,,43784.0,2520.0,5722.0,,,,,,,374,2403.0,,,,,,,261.0,505.0,93.0,151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.02,938866.0,223505.0
201406,June 2014,201406,,Kenya,Nakuru County,ob6SxuRcqU4,Nakuru County,KE_County_32,,70948.0,5174.0,11556.0,,,,,,,1023,915.0,3.0,5.0,,,,,658.0,1481.0,431.0,348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.55,1895774.0,475593.0
201406,June 2014,201406,,Kenya,Turkana County,kphDeKClFch,Turkana County,KE_County_23,,24517.0,891.0,2394.0,,,,,,,883,1733.0,143.0,,,,,,95.0,93.0,123.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.16,999367.0,225176.0
201406,June 2014,201406,,Kenya,Siaya County,u4t9H8XyU9P,Siaya County,KE_County_41,,38257.0,3341.0,5459.0,,,,,,,1168,1679.0,,,,,,,187.0,429.0,49.0,134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.39,933240.0,215720.0
201406,June 2014,201406,,Kenya,Trans Nzoia County,mThvosEflAU,Trans Nzoia County,KE_County_26,,45934.0,2126.0,3062.0,,,,,,,518,362.0,,,,,,,197.0,328.0,29.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.01,945769.0,240397.0
201406,June 2014,201406,,Kenya,Lamu County,NjWSbQTwys4,Lamu County,KE_County_5,,3999.0,185.0,732.0,,,,,,,32,31.0,,,,,,,69.0,238.0,21.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,120012.0,26999.0
201406,June 2014,201406,,Kenya,Homa Bay County,nK0A12Q7MvS,Homa Bay County,KE_County_43,,45558.0,5415.0,4834.0,,,,,,,575,1480.0,,,,,,,233.0,368.0,78.0,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.76,1101125.0,266176.0
201406,June 2014,201406,,Kenya,Kitui County,j8o6iO4Njsi,Kitui County,KE_County_15,,42861.0,3227.0,8312.0,,,,,,,746,679.0,8.0,70.0,,,,,180.0,514.0,83.0,172.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.01,1074894.0,243221.0
201406,June 2014,201406,,Kenya,Samburu County,o36zCRjSd4G,Samburu County,KE_County_25,,11637.0,423.0,463.0,,,,,,,25,14.0,,,,,,,13.0,27.0,20.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,259738.0,55039.0
201406,June 2014,201406,,Kenya,Meru County,Y52XNJ50hYb,Meru County,KE_County_12,,43360.0,4753.0,10302.0,,,,,,,1182,1745.0,20.0,14.0,,,,,718.0,1959.0,269.0,242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,1441362.0,360955.0
201406,June 2014,201406,,Kenya,Marsabit County,Eey8fT4Im3y,Marsabit County,KE_County_10,,14376.0,294.0,364.0,,,,,,,119,155.0,1.0,1.0,,,,,75.0,49.0,10.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,334277.0,80229.0
201406,June 2014,201406,,Kenya,Nyeri County,ptWVfaCIdVx,Nyeri County,KE_County_19,,18072.0,1936.0,7677.0,,,,,,,498,750.0,,,,,,,2000.0,1876.0,238.0,389.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64,711346.0,177918.0
201406,June 2014,201406,,Kenya,Tharaka Nithi County,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,14478.0,1199.0,3752.0,,,,,,,243,588.0,7.0,8.0,1.0,,,,151.0,436.0,80.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.53,411115.0,101483.0
201406,June 2014,201406,,Kenya,Machakos County,yhCUgGcCcOo,Machakos County,KE_County_16,,50432.0,3549.0,11371.0,,,,,,,978,1488.0,22.0,127.0,,,,,426.0,1507.0,167.0,151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1196496.0,290471.0
201406,June 2014,201406,,Kenya,Nyandarua County,mYZacFNIB3h,Nyandarua County,KE_County_18,,18732.0,1581.0,4478.0,,,,,,,988,301.0,,,,,,,337.0,947.0,104.0,151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93,645889.0,163342.0
201406,June 2014,201406,,Kenya,Nyamira County,uepLTG8wGWJ,Nyamira County,KE_County_46,,19418.0,2876.0,5265.0,,,,,,,517,332.0,31.0,21.0,,,,,274.0,402.0,37.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,571069.0,142769.0
201406,June 2014,201406,,Kenya,Nairobi County,jkG3zaihdSs,Nairobi County,KE_County_47,,158875.0,11812.0,26930.0,,,,,,,9951,7508.0,78.0,183.0,,,,,1841.0,5213.0,416.0,538.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.02,3894186.0,981191.0
201406,June 2014,201406,,Kenya,Kilifi County,nrI2khZx3d0,Kilifi County,KE_County_3,,52275.0,3538.0,7290.0,,,,,,,279,275.0,48.0,,,,,,267.0,755.0,76.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.97,1276053.0,302669.0
201406,June 2014,201406,,Kenya,Tana River County,JsH2bnvNt2d,Tana River County,KE_County_4,,11114.0,143.0,296.0,,,,,,,64,25.0,1.0,,,,,,29.0,68.0,17.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,279292.0,68893.0
201506,June 2015,201506,,Kenya,Kiambu County,qKzosKQPl6G,Kiambu County,KE_County_22,,64714.0,7030.0,13745.0,,,,,,,1000,744.0,13.0,12.0,,,,,1330.0,3271.0,888.0,882.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,1788677.0,440016.0
201506,June 2015,201506,,Kenya,Tana River County,JsH2bnvNt2d,Tana River County,KE_County_4,,10545.0,526.0,1164.0,,,,,,,298,142.0,,,,,,,56.0,113.0,20.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,284997.0,70110.0
201506,June 2015,201506,,Kenya,Narok County,kqJ83J2D72s,Narok County,KE_County_33,,38002.0,1733.0,1926.0,,,,,,,1163,378.0,,,,,,,162.0,332.0,59.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1010788.0,240549.0
201506,June 2015,201506,,Kenya,Busia County,Tvf1zgVZ0K4,Busia County,KE_County_40,,32039.0,2340.0,5339.0,,,,,,,275,186.0,9.0,4.0,,,,,262.0,577.0,32.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,865964.0,213026.0
201506,June 2015,201506,,Kenya,Elgeyo Marakwet County,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,16577.0,1415.0,2666.0,,,,,,,231,135.0,30.0,14.0,,,,,121.0,222.0,24.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.77,437997.0,110207.0
201506,June 2015,201506,,Kenya,Kajiado County,Hsk1YV8kHkT,Kajiado County,KE_County_34,,30937.0,3189.0,4932.0,,,,,,,21325,728.0,28.0,1.0,,,,,450.0,721.0,150.0,134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.45,836108.0,205681.0
201506,June 2015,201506,,Kenya,Kisumu County,tAbBVBbueqD,Kisumu County,KE_County_42,,41517.0,5136.0,7038.0,,,,,,,1463,1568.0,28.0,6.0,,,,,371.0,404.0,125.0,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,1092728.0,270406.0
201506,June 2015,201506,,Kenya,Embu County,PFu8alU2KWG,Embu County,KE_County_14,,17905.0,1550.0,6161.0,,,,,,,97,212.0,,,,,,,152.0,1168.0,117.0,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53,552835.0,141465.0
201506,June 2015,201506,,Kenya,Baringo County,vvOK1BxTbet,Baringo County,KE_County_30,,24780.0,962.0,2497.0,,,,,,,207,350.0,,1.0,,,,,114.0,159.0,25.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,669698.0,164746.0
201506,June 2015,201506,,Kenya,Kitui County,j8o6iO4Njsi,Kitui County,KE_County_15,,40344.0,2491.0,8372.0,,,,,,,324,354.0,,,,,,,194.0,738.0,49.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.01,1083208.0,264610.0
201506,June 2015,201506,,Kenya,Vihiga County,sANMZ3lpqGs,Vihiga County,KE_County_38,,24055.0,1458.0,2320.0,,,,,,,62,60.0,1.0,4.0,,,,,96.0,223.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.23,650155.0,159938.0
201506,June 2015,201506,,Kenya,Garissa County,uyOrcHZBpW0,Garissa County,KE_County_7,,24907.0,407.0,519.0,,,,,,,77,63.0,24.0,5.0,,,,,69.0,65.0,42.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.61,646066.0,153541.0
201506,June 2015,201506,,Kenya,Uasin Gishu County,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,38155.0,3072.0,5668.0,,,,,,,1495,879.0,3.0,,,,,,368.0,646.0,116.0,123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,1031221.0,252911.0
201506,June 2015,201506,,Kenya,Kericho County,ihZsJ8alvtb,Kericho County,KE_County_35,,34714.0,2186.0,4868.0,,,,,,,238,134.0,,,,,,,488.0,678.0,31.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.42,930817.0,216338.0
201506,June 2015,201506,,Kenya,Machakos County,yhCUgGcCcOo,Machakos County,KE_County_16,,44337.0,3107.0,10817.0,,,,,,,503,511.0,,5.0,,,,,400.0,1451.0,155.0,113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1220601.0,297869.0
201506,June 2015,201506,,Kenya,Kakamega County,BjC1xL40gHo,Kakamega County,KE_County_37,,71321.0,7792.0,12679.0,,,,,,,2733,1359.0,97.0,31.0,,,,,552.0,1165.0,456.0,127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.56,1927560.0,474180.0
201506,June 2015,201506,,Kenya,West Pokot County,XWALbfAPa6n,West Pokot County,KE_County_24,,22786.0,1090.0,970.0,,,,,,,459,86.0,,,,,,,108.0,25.0,22.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.21,615829.0,151494.0
201506,June 2015,201506,,Kenya,Nyamira County,uepLTG8wGWJ,Nyamira County,KE_County_46,,25107.0,3290.0,6144.0,,,,,,,423,462.0,10.0,441.0,,,,,329.0,456.0,114.0,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,678587.0,166933.0
201506,June 2015,201506,,Kenya,Bungoma County,KGHhQ5GLd4k,Bungoma County,KE_County_39,,60446.0,5522.0,8701.0,,,,,,,905,2709.0,6.0,2.0,,,,,448.0,694.0,71.0,119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.28,1627374.0,399773.0
201506,June 2015,201506,,Kenya,Kwale County,N7YETT3A9r1,Kwale County,KE_County_2,,28308.0,2404.0,6083.0,,,,,,,134,426.0,1.0,,,,,,172.0,278.0,126.0,143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,765096.0,188214.0
201506,June 2015,201506,,Kenya,Makueni County,BoDytkJQ4Qi,Makueni County,KE_County_17,,35981.0,2296.0,8536.0,,,,,,,259,330.0,2.0,,,,,,270.0,665.0,126.0,265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.67,972455.0,239224.0
201506,June 2015,201506,,Kenya,Homa Bay County,nK0A12Q7MvS,Homa Bay County,KE_County_43,,42142.0,3618.0,5083.0,,,,,,,1469,824.0,2.0,2.0,,,,,239.0,411.0,53.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,1130855.0,278190.0
201506,June 2015,201506,,Kenya,Lamu County,NjWSbQTwys4,Lamu County,KE_County_5,,4388.0,269.0,893.0,,,,,,,39,24.0,,,,,,,62.0,222.0,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,118615.0,29179.0
201506,June 2015,201506,,Kenya,Kisii County,sPkRcDvhGWA,Kisii County,KE_County_45,,49852.0,4037.0,6689.0,,,,,,,744,525.0,3.0,6.0,,,,,385.0,511.0,109.0,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.42,1347376.0,331453.0
201506,June 2015,201506,,Kenya,Mandera County,R6f9znhg37c,Mandera County,KE_County_9,,46869.0,649.0,314.0,,,,,,,700,346.0,3.0,,,,,,68.0,62.0,64.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.84,1286456.0,316434.0
201506,June 2015,201506,,Kenya,Trans Nzoia County,mThvosEflAU,Trans Nzoia County,KE_County_26,,39709.0,2492.0,4221.0,,,,,,,274,285.0,4.0,2.0,,,,,186.0,233.0,70.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.72,982159.0,252007.0
201506,June 2015,201506,,Kenya,Siaya County,u4t9H8XyU9P,Siaya County,KE_County_41,,34883.0,3154.0,4844.0,,,,,,,827,2183.0,,,,,,,216.0,409.0,56.0,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,942806.0,231931.0
201506,June 2015,201506,,Kenya,Turkana County,kphDeKClFch,Turkana County,KE_County_23,,48327.0,902.0,914.0,,,,,,,1318,1320.0,20.0,26.0,,,,,27.0,52.0,40.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,1306152.0,321314.0
201506,June 2015,201506,,Kenya,Nakuru County,ob6SxuRcqU4,Nakuru County,KE_County_32,,72568.0,6440.0,13075.0,,,,,,,649,427.0,22.0,14.0,,,,,757.0,1601.0,384.0,333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.53,1960405.0,490693.0
201506,June 2015,201506,,Kenya,Nyeri County,ptWVfaCIdVx,Nyeri County,KE_County_19,,26542.0,2091.0,8435.0,,,,,,,1537,385.0,4.0,4.0,,,,,495.0,2148.0,276.0,434.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42,717391.0,176477.0
201506,June 2015,201506,,Kenya,Tharaka Nithi County,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,14831.0,824.0,2498.0,,,,,,,291,694.0,,,,,,,135.0,298.0,73.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.28,415525.0,104484.0
201506,June 2015,201506,,Kenya,Muranga County,ahwTMNAJvrL,Muranga County,KE_County_21,,34842.0,2500.0,9364.0,,,,,,,235,351.0,,,,,,,412.0,2606.0,434.0,421.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,941669.0,231649.0
201506,June 2015,201506,,Kenya,Nandi County,t0J75eHKxz5,Nandi County,KE_County_29,,34468.0,2181.0,5526.0,,,,,,,2194,913.0,2.0,1.0,,,,,276.0,531.0,158.0,206.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.52,931567.0,229166.0
201506,June 2015,201506,,Kenya,Kirinyaga County,Ulj33KBau7V,Kirinyaga County,KE_County_20,,13338.0,727.0,6218.0,,,,,,,59,59.0,,,,,,,104.0,1793.0,208.0,254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,571419.0,153001.0
201506,June 2015,201506,,Kenya,Bomet County,HMNARUV2CW4,Bomet County,KE_County_36,,29501.0,2208.0,3819.0,,,,,,,577,576.0,,,,,,,212.0,201.0,21.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1569.18,789665.0,195781.0
201506,June 2015,201506,,Kenya,Kilifi County,nrI2khZx3d0,Kilifi County,KE_County_3,,48679.0,3204.0,7686.0,,,,,,,145,290.0,1.0,1.0,,,,,322.0,694.0,146.0,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,1315647.0,323650.0
201506,June 2015,201506,,Kenya,Mombasa County,wsBsC6gjHvn,Mombasa County,KE_County_1,,43502.0,3200.0,6846.0,,,,,,,1262,364.0,1.0,,,,,,343.0,1302.0,229.0,294.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.18,1175732.0,289230.0
201506,June 2015,201506,,Kenya,Samburu County,o36zCRjSd4G,Samburu County,KE_County_25,,11416.0,343.0,540.0,,,,,,,27,3.0,6.0,5.0,,,,,27.0,23.0,26.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,267065.0,58986.0
201506,June 2015,201506,,Kenya,Nairobi County,jkG3zaihdSs,Nairobi County,KE_County_47,,147876.0,8004.0,18058.0,,,,,,,4080,3329.0,23.0,15.0,,,,,2162.0,4943.0,1325.0,1406.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.08,3996690.0,983186.0
201506,June 2015,201506,,Kenya,Nyandarua County,mYZacFNIB3h,Nyandarua County,KE_County_18,,27688.0,2335.0,5318.0,,,,,,,420,536.0,2.0,,,,,,374.0,1135.0,305.0,203.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16,656156.0,192699.0
201506,June 2015,201506,,Kenya,Migori County,fVra3Pwta0Q,Migori County,KE_County_44,,49089.0,4407.0,4642.0,,,,,,,1001,1371.0,68.0,141.0,,,,,355.0,386.0,122.0,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.03,1094482.0,274213.0
201506,June 2015,201506,,Kenya,Isiolo County,bzOfj0iwfDH,Isiolo County,KE_County_11,,6472.0,238.0,465.0,,,,,,,107,58.0,,,,,,,36.0,60.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.14,173064.0,42283.0
201506,June 2015,201506,,Kenya,Laikipia County,xuFdFy6t9AH,Laikipia County,KE_County_31,,10323.0,1827.0,4011.0,,,,,,,536,824.0,4.0,7.0,,,,,280.0,719.0,183.0,303.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,279017.0,68638.0
201506,June 2015,201506,,Kenya,Marsabit County,Eey8fT4Im3y,Marsabit County,KE_County_10,,13573.0,550.0,998.0,,,,,,,140,95.0,2.0,,,,,,89.0,48.0,29.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,514.03,343636.0,83800.0
201506,June 2015,201506,,Kenya,Meru County,Y52XNJ50hYb,Meru County,KE_County_12,,43797.0,134475.0,9197.0,,,,,,,851,1026.0,10.0,10.0,,,,,714.0,1917.0,316.0,360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,1455848.0,364585.0
201506,June 2015,201506,,Kenya,Wajir County,CeLsrJOH0g9,Wajir County,KE_County_8,,26537.0,593.0,172.0,,,,,,,1076,109.0,,,,,,,33.0,28.0,31.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.22,739700.0,158556.0
201506,June 2015,201506,,Kenya,Taita Taveta County,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,12255.0,738.0,4469.0,,,,,,,341,461.0,3.0,,,,,,55.0,525.0,50.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,331222.0,81480.0
201606,June 2016,201606,,Kenya,Nakuru County,ob6SxuRcqU4,Nakuru County,KE_County_32,,73503.83,6394.0,12738.0,88.0,609.0,207.0,231.0,1357.0,1746.0,1073,319.0,33.0,13.0,434.0,115.0,381.0,348.0,771.0,1790.0,406.0,350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.53,2039675.88,505223.39
201606,June 2016,201606,,Kenya,Siaya County,u4t9H8XyU9P,Siaya County,KE_County_41,,36069.55,4972.0,4848.0,310.0,166.0,707.0,382.0,1604.0,1255.0,5842,289.0,5.0,2.0,148.0,49.0,37.0,84.0,179.0,242.0,31.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,963084.38,222336.48
201606,June 2016,201606,,Kenya,Turkana County,kphDeKClFch,Turkana County,KE_County_23,,30894.41,855.0,787.0,31.0,10.0,100.0,64.0,109.0,91.0,1762,99.0,101.0,13.0,34.0,100.0,8.0,3.0,61.0,80.0,93.0,145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,1345648.64,306669.9
201606,June 2016,201606,,Kenya,Bomet County,HMNARUV2CW4,Bomet County,KE_County_36,,32461.69,2593.0,4502.0,32.0,64.0,244.0,206.0,611.0,784.0,2155,42.0,33.0,16.0,51.0,,29.0,33.0,143.0,182.0,43.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,877331.08,214811.92
201606,June 2016,201606,,Kenya,Muranga County,ahwTMNAJvrL,Muranga County,KE_County_21,,35501.0,3030.0,8061.0,1.0,18.0,125.0,229.0,431.0,812.0,524,17.0,1.0,,3.0,,30.0,27.0,432.0,2005.0,362.0,484.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,1044585.06,236041.92
201606,June 2016,201606,,Kenya,Nandi County,t0J75eHKxz5,Nandi County,KE_County_29,,35117.95,1886.0,3837.0,33.0,,136.0,149.0,130.0,264.0,1209,838.0,41.0,172.0,6.0,10.0,47.0,96.0,226.0,364.0,59.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.98,949116.21,233482.93
201606,June 2016,201606,,Kenya,West Pokot County,XWALbfAPa6n,West Pokot County,KE_County_24,,23556.36,1677.0,1339.0,63.0,13.0,153.0,65.0,373.0,191.0,680,19.0,20.0,,10.0,,1.0,,59.0,46.0,26.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.41,636657.5,156617.92
